Baseline 100%T,,Baseline 100%T,,Ti(Salen)(OiPr)2,,Ti(Salen)(OiPr)2 + AgBArF,,Ti(Salen)(OiPr)2 + AgBArF repeat,,Ti(Salen)(OiPr)2 + AgBArF + BIPY,,AgBArF ref,,BIPY ref,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
281.0018311,0.1415751427,281.0018311,0.1415751427,281.0018311,2.334668875,281.0018311,2.094084978,281.0018311,2.10557127,281.0018311,3.582048655,281.0018311,1.542835474,281.0018311,1.463040948,
280.0194397,0.1426279694,280.0194397,0.1426279694,280.0194397,2.330238342,280.0194397,2.137074471,280.0194397,2.151343107,280.0194397,3.593768597,280.0194397,1.596401691,280.0194397,1.450437069,
278.9976501,0.1440208107,278.9976501,0.1440208107,278.9976501,2.322863102,278.9976501,2.165642977,278.9976501,2.183094978,278.9976501,3.563272953,278.9976501,1.641209841,278.9976501,1.433944225,
278.0150146,0.1451062709,278.0150146,0.1451062709,278.0150146,2.316244125,278.0150146,2.188812494,278.0150146,2.204422951,278.0150146,3.647851944,278.0150146,1.66971004,278.0150146,1.419363618,
276.9929504,0.1463976949,276.9929504,0.1463976949,276.9929504,2.311664581,276.9929504,2.198735237,276.9929504,2.218835354,276.9929504,3.562230587,276.9929504,1.692116022,276.9929504,1.40134871,
276.0101318,0.147821933,276.0101318,0.147821933,276.0101318,2.302488804,276.0101318,2.218458414,276.0101318,2.236600399,276.0101318,3.570160866,276.0101318,1.716006398,276.0101318,1.378377438,
274.9878845,0.1493608207,274.9878845,0.1493608207,274.9878845,2.306500912,274.9878845,2.252374887,274.9878845,2.269933939,274.9878845,3.611779928,274.9878845,1.744946599,274.9878845,1.347213745,
274.0048218,0.1509029269,274.0048218,0.1509029269,274.0048218,2.306378365,274.0048218,2.304183483,274.0048218,2.32696867,274.0048218,3.61240077,274.0048218,1.776542544,274.0048218,1.309350371,
272.9823608,0.1522625685,272.9823608,0.1522625685,272.9823608,2.302633047,272.9823608,2.355446577,272.9823608,2.375014067,272.9823608,3.556343317,272.9823608,1.807345271,272.9823608,1.27144289,
271.999115,0.153554365,271.999115,0.153554365,271.999115,2.318420649,271.999115,2.414572001,271.999115,2.43729949,271.999115,3.569206715,271.999115,1.839437246,271.999115,1.231229186,
271.0157166,0.1549878865,271.0157166,0.1549878865,271.0157166,2.340959072,271.0157166,2.474707365,271.0157166,2.501711845,271.0157166,3.680139303,271.0157166,1.865718007,271.0157166,1.194621205,
269.9929504,0.1579715908,269.9929504,0.1579715908,269.9929504,2.369196892,269.9929504,2.540093899,269.9929504,2.558357,269.9929504,3.596751213,269.9929504,1.89183414,269.9929504,1.14310658,
269.0093994,0.1602707803,269.0093994,0.1602707803,269.0093994,2.412397146,269.0093994,2.579410553,269.0093994,2.614395618,269.0093994,3.76535368,269.0093994,1.906241536,269.0093994,1.094512939,
267.9863586,0.1604963839,267.9863586,0.1604963839,267.9863586,2.4685359,267.9863586,2.625115156,267.9863586,2.643263817,267.9863586,3.670522213,267.9863586,1.907778382,267.9863586,1.051009893,
267.0025635,0.1603974551,267.0025635,0.1603974551,267.0025635,2.523502827,267.0025635,2.66066432,267.0025635,2.682120085,267.0025635,3.890976906,267.0025635,1.89768362,267.0025635,1.009135365,
266.0187073,0.1611821651,266.0187073,0.1611821651,266.0187073,2.59426856,266.0187073,2.69270134,266.0187073,2.731761932,266.0187073,3.874015093,266.0187073,1.88032186,266.0187073,0.9647396207,
264.9953918,0.1624671966,264.9953918,0.1624671966,264.9953918,2.696789026,264.9953918,2.761925459,264.9953918,2.792145729,264.9953918,3.638290644,264.9953918,1.852588415,264.9953918,0.9120980501,
264.0112915,0.1638837904,264.0112915,0.1638837904,264.0112915,2.802130461,264.0112915,2.824743748,264.0112915,2.863442898,264.0112915,3.731207132,264.0112915,1.826790214,264.0112915,0.862775743,
262.9877319,0.1659893245,262.9877319,0.1659893245,262.9877319,2.902999878,262.9877319,2.907251835,262.9877319,2.930744648,262.9877319,3.758102417,262.9877319,1.80618,262.9877319,0.8218616247,
262.0034485,0.1680722684,262.0034485,0.1680722684,262.0034485,2.997843027,262.0034485,2.942246914,262.0034485,2.96542573,262.0034485,3.603882551,262.0034485,1.782859564,262.0034485,0.7807952762,
261.0190735,0.169975996,261.0190735,0.169975996,261.0190735,3.152128696,261.0190735,3.07451582,261.0190735,3.097130537,261.0190735,3.783785582,261.0190735,1.763353705,261.0190735,0.7348051071,
259.9951782,0.1719759554,259.9951782,0.1719759554,259.9951782,3.292090654,259.9951782,3.164357901,259.9951782,3.173128843,259.9951782,3.848180771,259.9951782,1.749416113,259.9951782,0.6993176341,
259.0106201,0.1744735837,259.0106201,0.1744735837,259.0106201,3.374696493,259.0106201,3.196635723,259.0106201,3.208100557,259.0106201,3.711137056,259.0106201,1.735293388,259.0106201,0.6634190679,
257.9865723,0.1771572381,257.9865723,0.1771572381,257.9865723,3.378863573,257.9865723,3.261301041,257.9865723,3.251074791,257.9865723,3.649914742,257.9865723,1.727457762,257.9865723,0.6273893714,
257.00177,0.1798920631,257.00177,0.1798920631,257.00177,3.609319448,257.00177,3.337498188,257.00177,3.407536745,257.00177,3.912363052,257.00177,1.73061645,257.00177,0.598244071,
256.0169067,0.1837850809,256.0169067,0.1837850809,256.0169067,3.561850309,256.0169067,3.447797775,256.0169067,3.460896015,256.0169067,3.778223753,256.0169067,1.736437559,256.0169067,0.5683043599,
254.9925232,0.1880482882,254.9925232,0.1880482882,254.9925232,3.659452677,254.9925232,3.573398829,254.9925232,3.553617001,254.9925232,3.662221432,254.9925232,1.749594927,254.9925232,0.5407524705,
254.007431,0.1923530847,254.007431,0.1923530847,254.007431,3.452337742,254.007431,3.42193532,254.007431,3.414681911,254.007431,3.563858747,254.007431,1.767292261,254.007431,0.5212187171,
252.9828796,0.1965487599,252.9828796,0.1965487599,252.9828796,3.572828531,252.9828796,3.538090944,252.9828796,3.573059082,252.9828796,3.62473774,252.9828796,1.790762544,252.9828796,0.5090387464,
251.9976196,0.2004639208,251.9976196,0.2004639208,251.9976196,3.672705173,251.9976196,3.607125282,251.9976196,3.585083485,251.9976196,3.727458954,251.9976196,1.814417124,251.9976196,0.5050678849,
251.0122223,0.2057822645,251.0122223,0.2057822645,251.0122223,3.538535833,251.0122223,3.578999043,251.0122223,3.539129019,251.0122223,3.607927322,251.0122223,1.849771619,251.0122223,0.5110424161,
249.9873505,0.2127520442,249.9873505,0.2127520442,249.9873505,3.654591084,249.9873505,3.70812273,249.9873505,3.647705793,249.9873505,3.735848427,249.9873505,1.901623964,249.9873505,0.540874362,
249.0018158,0.2191911042,249.0018158,0.2191911042,249.0018158,3.603268147,249.0018158,3.635406971,249.0018158,3.64175415,249.0018158,3.684977531,249.0018158,1.958873391,249.0018158,0.5956234932,
248.0161438,0.2248567641,248.0161438,0.2248567641,248.0161438,3.668053627,248.0161438,3.769854307,248.0161438,3.771613121,248.0161438,3.808932781,248.0161438,2.02408576,248.0161438,0.6788752079,
246.9909821,0.230706811,246.9909821,0.230706811,246.9909821,3.775748014,246.9909821,3.830779552,246.9909821,3.745757818,246.9909821,3.838794708,246.9909821,2.090381384,246.9909821,0.7877697945,
246.0051422,0.2383464128,246.0051422,0.2383464128,246.0051422,3.662747383,246.0051422,3.790634394,246.0051422,3.727252483,246.0051422,3.780025721,246.0051422,2.181674719,246.0051422,0.926205039,
245.0191956,0.2487603575,245.0191956,0.2487603575,245.0191956,3.571896791,245.0191956,3.5989995,245.0191956,3.639310837,245.0191956,3.595903158,245.0191956,2.304040194,245.0191956,1.031798959,
243.9937134,0.2606060803,243.9937134,0.2606060803,243.9937134,3.542798996,243.9937134,3.558569908,243.9937134,3.643985271,243.9937134,3.515728712,243.9937134,2.430911303,243.9937134,1.033898592,
243.0076141,0.2704483271,243.0076141,0.2704483271,243.0076141,3.640182972,243.0076141,3.684576988,243.0076141,3.709085703,243.0076141,3.637586594,243.0076141,2.527589083,243.0076141,1.016593337,
241.9819641,0.282335788,241.9819641,0.282335788,241.9819641,3.587485075,241.9819641,3.642300129,241.9819641,3.611046791,241.9819641,3.724868774,241.9819641,2.610608101,241.9819641,1.016363025,
240.9956512,0.3006287813,240.9956512,0.3006287813,240.9956512,3.501464367,240.9956512,3.469767094,240.9956512,3.511690378,240.9956512,3.571804285,240.9956512,2.678344488,240.9956512,1.045677304,
240.0092621,0.3244053125,240.0092621,0.3244053125,240.0092621,3.546619892,240.0092621,3.602280855,240.0092621,3.612049818,240.0092621,3.631631851,240.0092621,2.770690918,240.0092621,1.08692646,
238.9832916,0.3547306657,238.9832916,0.3547306657,238.9832916,3.501599312,238.9832916,3.4335289,238.9832916,3.499976158,238.9832916,3.558501482,238.9832916,2.803633213,238.9832916,1.117600203,
237.9966888,0.3846745789,237.9966888,0.3846745789,237.9966888,3.430993557,237.9966888,3.596753836,237.9966888,3.496337414,237.9966888,3.650279284,237.9966888,2.853929758,237.9966888,1.131713629,
237.010025,0.4294440746,237.010025,0.4294440746,237.010025,3.401693821,237.010025,3.535454512,237.010025,3.604113102,237.010025,3.45781517,237.010025,2.906814098,237.010025,1.133499861,
235.9837952,0.4877193868,235.9837952,0.4877193868,235.9837952,3.492270231,235.9837952,3.399529219,235.9837952,3.542621851,235.9837952,3.452445269,235.9837952,2.912596226,235.9837952,1.117486238,
234.9969177,0.5611387491,234.9969177,0.5611387491,234.9969177,3.325049639,234.9969177,3.467913866,234.9969177,3.424752712,234.9969177,3.301652908,234.9969177,2.91971612,234.9969177,1.082542419,
234.0099792,0.6362804174,234.0099792,0.6362804174,234.0099792,3.228339434,234.0099792,3.434226513,234.0099792,3.237407684,234.0099792,3.206051111,234.0099792,2.946108818,234.0099792,1.042311072,
232.9834747,0.7348371744,232.9834747,0.7348371744,232.9834747,3.241663694,232.9834747,3.216803312,232.9834747,3.123037815,232.9834747,3.240705729,232.9834747,2.826917887,232.9834747,1.000770092,
231.9963379,0.877795577,231.9963379,0.877795577,231.9963379,2.992949009,231.9963379,3.006204605,231.9963379,3.112658739,231.9963379,2.999002934,231.9963379,2.91254878,231.9963379,0.9500533938,
231.00914,1.04054904,231.00914,1.04054904,231.00914,2.80313611,231.00914,3.072234154,231.00914,2.903936625,231.00914,2.917366982,231.00914,2.702292919,231.00914,0.9060338736,
229.9823303,1.291731477,229.9823303,1.291731477,229.9823303,2.46382761,229.9823303,2.499545813,229.9823303,2.533302307,229.9823303,2.515557289,229.9823303,2.319648027,229.9823303,0.8368484974,
228.9949188,1.49565351,228.9949188,1.49565351,228.9949188,2.195941687,228.9949188,2.353001356,228.9949188,2.372362614,228.9949188,2.281832457,228.9949188,2.168977261,228.9949188,0.7973489165,
228.0074615,1.731438637,228.0074615,1.731438637,228.0074615,2.203054667,228.0074615,2.163634539,228.0074615,2.162279606,228.0074615,2.272042274,228.0074615,1.975087166,228.0074615,0.7488899231,
226.9804077,2.110694647,226.9804077,2.110694647,226.9804077,1.992961764,226.9804077,1.780151486,226.9804077,2.225732565,226.9804077,2.017771959,226.9804077,1.668899179,226.9804077,0.6645168662,
225.9927673,2.675121784,225.9927673,2.675121784,225.9927673,1.198637009,225.9927673,1.212442398,225.9927673,1.209380984,225.9927673,1.228123307,225.9927673,1.110569715,225.9927673,0.5959094167,
225.0050201,3.053510666,225.0050201,3.053510666,225.0050201,0.795329988,225.0050201,0.7601283193,225.0050201,0.7849344015,225.0050201,0.8267574906,225.0050201,0.7248812318,225.0050201,0.5235154629,
224.0171967,3.264545202,224.0171967,3.264545202,224.0171967,0.5435873866,224.0171967,0.5332798362,224.0171967,0.5677151084,224.0171967,0.5577124357,224.0171967,0.4624943137,224.0171967,0.4124326408,
222.9897614,3.295804262,222.9897614,3.295804262,222.9897614,0.4990183711,222.9897614,0.5199825168,222.9897614,0.509806633,222.9897614,0.4779274464,222.9897614,0.4332685173,222.9897614,0.3312937319,
222.00177,3.311661243,222.00177,3.311661243,222.00177,0.4404761493,222.00177,0.5152432323,222.00177,0.4895989299,222.00177,0.4396765828,222.00177,0.3281414807,222.00177,0.339316994,
221.0136871,3.307148933,221.0136871,3.307148933,221.0136871,0.3367970586,221.0136871,0.4455667138,221.0136871,0.4421080947,221.0136871,0.4000828862,221.0136871,0.3433197737,221.0136871,0.2750741243,
219.9860229,3.34032011,219.9860229,3.34032011,219.9860229,0.5515065789,219.9860229,0.4663175046,219.9860229,0.581438303,219.9860229,0.5741510987,219.9860229,0.478474319,219.9860229,0.4101390839,
218.9977722,3.368401766,218.9977722,3.368401766,218.9977722,0.5063092709,218.9977722,0.4874424338,218.9977722,0.4653916061,218.9977722,0.3841375113,218.9977722,0.4493274391,218.9977722,0.2674663663,
218.0094452,3.341491461,218.0094452,3.341491461,218.0094452,0.493611306,218.0094452,0.4787742198,218.0094452,0.4429271817,218.0094452,0.5166419148,218.0094452,0.4276224077,218.0094452,0.2735247016,
216.9814911,3.280421734,216.9814911,3.280421734,216.9814911,0.4404015839,216.9814911,0.3857796192,216.9814911,0.3982133865,216.9814911,0.42748335,216.9814911,0.2872569263,216.9814911,0.2657781541,
215.9929962,3.293972492,215.9929962,3.293972492,215.9929962,0.3145030141,215.9929962,0.3302351832,215.9929962,0.297537446,215.9929962,0.3733673692,215.9929962,0.281177938,215.9929962,0.200624615,
215.0043945,3.375021696,215.0043945,3.375021696,215.0043945,0.3253104091,215.0043945,0.3837822974,215.0043945,0.3961648941,215.0043945,0.4008359015,215.0043945,0.3926998377,215.0043945,0.2912484407,
214.0157471,3.400539398,214.0157471,3.400539398,214.0157471,0.3890615404,214.0157471,0.3998581767,214.0157471,0.3535183668,214.0157471,0.3636353314,214.0157471,0.4139193594,214.0157471,0.2880728245,
212.9874573,3.428176165,212.9874573,3.428176165,212.9874573,0.3552855253,212.9874573,0.3398555219,212.9874573,0.2633154988,212.9874573,0.4290932417,212.9874573,0.2932134569,212.9874573,0.1858915389,
211.9986572,3.424726963,211.9986572,3.424726963,211.9986572,0.391861707,211.9986572,0.3990438879,211.9986572,0.31887725,211.9986572,0.2775922418,211.9986572,0.3830838799,211.9986572,0.3064715862,
211.0097198,3.388241529,211.0097198,3.388241529,211.0097198,0.4437218606,211.0097198,0.4235200286,211.0097198,0.3224075437,211.0097198,0.5101596713,211.0097198,0.2955880463,211.0097198,0.2202844173,
209.9811859,3.418116093,209.9811859,3.418116093,209.9811859,0.2594412565,209.9811859,0.264849782,209.9811859,0.1887473315,209.9811859,0.267272234,209.9811859,0.1734207869,209.9811859,0.1155647486,
208.9921112,3.429969311,208.9921112,3.429969311,208.9921112,0.1380276084,208.9921112,0.2530804276,208.9921112,0.1627916098,208.9921112,0.2405547947,208.9921112,0.07517752051,208.9921112,0.07313730568,
208.0029755,3.443588018,208.0029755,3.443588018,208.0029755,0.2652143836,208.0029755,0.2790079415,208.0029755,0.3227652609,208.0029755,0.369866699,208.0029755,0.3181593716,208.0029755,0.2386603653,
207.0137634,3.436666965,207.0137634,3.436666965,207.0137634,0.2919455171,207.0137634,0.2274647802,207.0137634,0.2126654387,207.0137634,0.2634333372,207.0137634,0.1768603474,207.0137634,0.1075536087,
205.9848785,3.50489068,205.9848785,3.50489068,205.9848785,0.1734804809,205.9848785,0.1912271827,205.9848785,0.1442369968,205.9848785,0.1768005341,205.9848785,0.1382153183,205.9848785,0.1086058915,
204.9954834,3.454311132,204.9954834,3.454311132,204.9954834,0.2161630243,204.9954834,0.1953643709,204.9954834,0.2595406473,204.9954834,0.2760158479,204.9954834,0.1212581024,204.9954834,0.16566737,
204.0060425,3.495736122,204.0060425,3.495736122,204.0060425,0.1164858267,204.0060425,0.1736080647,204.0060425,0.2110570371,204.0060425,0.1575573534,204.0060425,0.1542206258,204.0060425,0.07821142673,
203.01651,3.510503769,203.01651,3.510503769,203.01651,0.1950347722,203.01651,0.2975284755,203.01651,0.4070979059,203.01651,0.2365597039,203.01651,0.2010790557,203.01651,0.2380351573,
201.9873047,3.465175152,201.9873047,3.465175152,201.9873047,0.2938066721,201.9873047,0.3582714796,201.9873047,0.3702779114,201.9873047,0.3012281656,201.9873047,0.2564228475,201.9873047,0.1647782773,
200.9976196,3.462144852,200.9976196,3.462144852,200.9976196,0.1463763118,200.9976196,0.2063981593,200.9976196,0.2519243658,200.9976196,0.2432928681,200.9976196,0.172077775,200.9976196,0.09395330399,
200.007843,3.446089506,200.007843,3.446089506,200.007843,0.1630690843,200.007843,0.2280348092,200.007843,0.1834165305,200.007843,0.2690337896,200.007843,0.218419522,200.007843,0.1304525435,

Baseline 100%T,
Baseline 100%T
Collection Time: 7/29/2021 10:58:23 AM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.00
Stop (nm)  200.00
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.000
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
End Method Modifications
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 201.0

Baseline 100%T,
Baseline 100%T
Collection Time: 7/29/2021 10:58:23 AM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.00
Stop (nm)  200.00
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.000
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
End Method Modifications
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 201.0
All data points copied from continuum 'Baseline 100%T' to create 'Baseline 100%T'
Y data converted from T to Abs

Ti(Salen)(OiPr)2,
Ti(Salen)(OiPr)2
Collection Time: 7/29/2021 11:55:45 AM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 203.0

Ti(Salen)(OiPr)2 + AgBArF,
Ti(Salen)(OiPr)2 + AgBArF
Collection Time: 7/29/2021 12:15:24 PM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 203.0

Ti(Salen)(OiPr)2 + AgBArF repeat,
Ti(Salen)(OiPr)2 + AgBArF repeat
Collection Time: 7/29/2021 12:17:08 PM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 204.0

Ti(Salen)(OiPr)2 + AgBArF + BIPY,
Ti(Salen)(OiPr)2 + AgBArF + BIPY
Collection Time: 7/29/2021 12:45:21 PM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 202.0

AgBArF ref,
AgBArF ref
Collection Time: 7/29/2021 1:03:55 PM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 201.0

BIPY ref,
BIPY ref
Collection Time: 7/29/2021 1:21:17 PM
Operator Name  : CB 464
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 7/29/2021 10:54:22 AM
Method Modifications:
UVVIS SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Common SAT Changed: 7/29/2021 10:56:46 AM, Old:0.0125, New:0.1000
Baseline Correction Changed: 7/29/2021 10:58:13 AM, Old:0, New:1
Saved as C:\Users\admin\Desktop\Chloe\Baseline Blank DCM.BSW
Operator Changed: 7/29/2021 11:53:26 AM, Old:, New:CB 464
End Method Modifications
<Current Wavelength> , 203.0

